id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
250000613410;DEPUTADO ESTADUAL;BIANCA CASALE;17085;BIANCA CASALE;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO CARLOS;24/10/1979;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;;21100.0;21100.0;;
250000624106;DEPUTADO ESTADUAL;ROSELI FERREIRA RICARDO;28800;ROSELI FERREIRA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CRUZEIRO;31/05/1973;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2755.39;1000.0;;
250000623910;DEPUTADO FEDERAL;JOÃO CARLOS FRANÇA DE PAULA SANTOS;1306;DR. JOÃO CARLOS;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;GUARATINGUETÁ;09/06/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;169150.09;20072.23;15997.76;1306.0;6308.0
250000606786;DEPUTADO ESTADUAL;CARINA VITRAL COSTA;65180;CARINA VITRAL;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SANTOS;06/07/1988;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;343645.88;335590.42;;
250000624017;DEPUTADO ESTADUAL;GERSON LUIS BITTENCOURT;13112;GERSON BITTENCOURT;APTO;INDEFERIDO COM RECURSO;13;PT;PARTIDO DOS TRABALHADORES;UNIÃO DE VITÓRIA;29/11/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;224046.35000000003;291729.42;279294.1;;
250000627827;DEPUTADO ESTADUAL;JOSE LUIS DE SOUZA;51075;JOSÉ LUIS KABELO;INAPTO;INDEFERIDO;51;PATRIOTA;PATRIOTA;S INÁCIO;10/06/1960;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;292000.0;3471.5;;;
250000602882;DEPUTADO FEDERAL;ELIANA APARECIDA SCORSE;5178;PROF. ELIANA SCORSE;INAPTO;INDEFERIDO;51;PATRIOTA;PATRIOTA;FLORAI;25/08/1966;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PEDAGOGO;N;;;240000.0;;;;
250000618519;DEPUTADO FEDERAL;ORLANDO CARLOS BALIZARDO;4495;ORLANDO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;09/10/1967;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;SERVIDOR PÚBLICO CIVIL APOSENTADO;N;NÃO ELEITO;DEFERIDO;;;;4495.0;75.0
250000613756;DEPUTADO FEDERAL;ROSANGELA LOBO TEIXEIRA ZIZLER;1947;DRA. ROSANGELA ZIZLER;APTO;DEFERIDO;19;PODE;PODEMOS;GUANAMBI;01/12/1963;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;MÉDICO;N;SUPLENTE;DEFERIDO;88139.28;6797.0;6797.0;1947.0;362.0
250000604041;DEPUTADO ESTADUAL;ALEXANDRE EURÍPEDES DOS SANTOS;15072;ALEXANDRE SANTOS;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SÃO PAULO;15/01/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;25950.74;19960.75;;
250000623726;DEPUTADO FEDERAL;WILSON JAMBERG;2801;DR JAMBERG;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SÃO PAULO;10/06/1941;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;65900.0;3955.14;2025.63;2801.0;1536.0
250000618566;DEPUTADO ESTADUAL;CARLOS ROBERTO RANGEL DE SOUZA;44456;RANGEL VOZ DE MEL;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;RINOPOLIS;08/02/1963;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;N;NÃO ELEITO;DEFERIDO;;9187.869999999999;;;
250000623789;DEPUTADO ESTADUAL;GERSON FELIP CURPIEVSKY;19036;GERSON VENCEDOR;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO PAULO;05/05/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;;;;
250000623492;DEPUTADO FEDERAL;WANDERLEY MOREIRA DE CARVALHO;1219;CARECA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CAPITAL;07/02/1981;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;60000.0;4533.0199999999995;4533.02;1219.0;1350.0
250000617776;DEPUTADO FEDERAL;ELCYO SANTOS DA COSTA;3343;ELCYO SANTOS;INAPTO;INDEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;BELÉM;25/06/1981;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;OUTROS;N;;;;400.0;;;
250000611292;DEPUTADO FEDERAL;JACIRA GOMES GONÇALVES GÓES;4318;JACIRA GÓES;APTO;DEFERIDO;43;PV;PARTIDO VERDE;MARINGÁ;30/08/1958;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PEDAGOGO;N;SUPLENTE;DEFERIDO;700000.0;8000.0;8000.0;4318.0;129.0
250000602982;DEPUTADO ESTADUAL;ROBSON LIEBETANZ DZELVE CALABIANQUI;51056;ROBSON CALABIANQUI;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;08/08/1975;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;318008.29;1470.5;400.0;;
250000605642;DEPUTADO ESTADUAL;CAUE CASEIRO MACRIS;45000;CAUÊ MACRIS;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;AMERICANA;08/04/1983;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;S;ELEITO POR QP;DEFERIDO;276611.77;751331.25;742503.15;;
250000601641;DEPUTADO FEDERAL;RODRIGO PINTO CHIZOLINI;5090;RODRIGO CHIZOLINI;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SOROCABA;31/07/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;37000.0;132377.94;77529.94;5090.0;12922.0
250000604948;DEPUTADO ESTADUAL;VERA LÚCIA DONDA SIMPLÍCIO BENTO;77144;VERA DONDA;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;UCHOA;03/02/1957;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;25524.660000000003;21083.6;;
250000600409;DEPUTADO FEDERAL;ANDRÉ LUIZ DE TOLEDO;9082;ANDRE MAZAROPPI;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;TAUBATE;21/06/1957;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;N;NÃO ELEITO;DEFERIDO;47500.0;3000.0;3000.0;9082.0;644.0
250000609930;DEPUTADO ESTADUAL;ROBSON FLORA COSIMATTI;54119;ROBSON COSIMATTI;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SANTO ANDRE;02/10/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);N;NÃO ELEITO;DEFERIDO;;3080.0;457.45;;
250000602932;DEPUTADO ESTADUAL;GILVANETE BATISTA DE MORAIS;51751;MISSIONÁRIA GIL;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;EQUADOR;10/06/1981;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;CABELEIREIRO E BARBEIRO;N;SUPLENTE;DEFERIDO;;3632.0;;;
250000615221;DEPUTADO FEDERAL;ALEX SPINELLI MANENTE;2343;ALEX MANENTE;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;SÃO BERNARDO DO CAMPO;22/08/1979;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO COM RECURSO;634593.0;1370803.11;1266552.36;2343.0;127366.0
250000629902;GOVERNADOR;LÍLIAN CRISTINA MIRANDA;29;LILIAN MIRANDA;INAPTO;INDEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;SÃO PAULO;08/06/1978;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;
250000629233;DEPUTADO FEDERAL;APARECIDO RUBENS DE ANDRADE;3337;CIDO ANDRADE;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ITANHAEM;21/09/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;1100.0;;3337.0;0.0
250000612144;DEPUTADO FEDERAL;ROGERIO FELIPPE;2771;ROGERIO FELIPPE;INAPTO;INDEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SAO PAULO;23/05/1957;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;N;;;;540.0;;;
250000613276;DEPUTADO FEDERAL;ENEAS PASIN GALVÃO DE CASTRO;1756;ENÉAS PASIN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;GUARATINGUETÁ;20/06/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;566538.7;60315.100000000006;51453.53;1756.0;5729.0
250000602002;DEPUTADO ESTADUAL;IVAN RODRIGUES SANTANA;30833;IVAN RODRIGUES;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;SÃO PAULO;26/06/1977;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;216682.0;35.0;6.97;;
250000615339;DEPUTADO ESTADUAL;ANISTALDO LUIZ LOPES DA SILVA;20147;PASTOR ANISTALDO;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SANTA LUZIA DO NORTE;08/03/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;720000.0;237702.32;201092.91;;
250000618629;DEPUTADO ESTADUAL;JOÃO BATISTA BRANDÃO DO AMARAL;44123;JOÃO BRANDÃO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;JAU;21/11/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;37495.729999999996;3558.32;3000.0;;
250000628610;DEPUTADO FEDERAL;LUCIANA BIASI MENDES SILVA;1739;LUCIANA BIASI;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;12/05/1977;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;4630.0;;1739.0;196.0
250000607026;DEPUTADO ESTADUAL;ALESSANDRO AMORIM DE OLIVEIRA;70642;ALÊ BOLA;APTO;DEFERIDO;70;AVANTE;AVANTE;SAO PAULO;13/10/1970;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;38916.0;1101.79;;;
250000609193;DEPUTADO ESTADUAL;FERNANDO DE SOUZA;16461;PROFESSOR FERNANDO;APTO;DEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;SÃO PAULO;03/09/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;NÃO ELEITO;DEFERIDO;26000.0;1575.2;986.4;;
250000600464;DEPUTADO FEDERAL;REGINALDO LUCAS OUVERNEY;9084;LUCAS OUVERNEY;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PINDAMONHAGABA;24/03/1982;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;NÃO ELEITO;DEFERIDO;;6400.0;;9084.0;981.0
250000607076;DEPUTADO ESTADUAL;REGINÉIA LEMES TAVARES;70222;BEBEL TAVARES;APTO;DEFERIDO;70;AVANTE;AVANTE;TEOFILO OTONI;23/06/1975;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;150347.0;2504.43;1310.0;;
250000623898;DEPUTADO FEDERAL;CARLOS CÉSAR GONÇALVES;1346;CACÁ DOS RURAIS;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;UBERABA;14/01/1966;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TRABALHADOR RURAL;N;SUPLENTE;DEFERIDO;;24124.95;24124.95;1346.0;1864.0
250000623919;DEPUTADO FEDERAL;ODERLAN PEREIRA DE SOUZA;1312;PROFESSOR ODERLAN;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SANTA ALBERTINA;21/05/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;218000.0;17796.23;4280.0;1312.0;13043.0
250000601615;DEPUTADO ESTADUAL;DJALMA NERY FERREIRA NETO;50450;DJALMA NERY;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;06/08/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;40000.0;25283.92;18433.92;;
250000605430;DEPUTADO FEDERAL;LILIAN APARECIDA FERNANDES YABIKU;4502;LILIAN YABIKU;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;29/08/1968;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PUBLICITÁRIO;N;SUPLENTE;DEFERIDO;200000.0;22250.0;19966.65;4502.0;1001.0
250000604905;DEPUTADO ESTADUAL;GEORGES HABIB JARROUGE;77147;GEORGES HABIB;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SÃO PAULO;09/01/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MEMBRO DO MINISTÉRIO PÚBLICO;N;SUPLENTE;DEFERIDO;768410.37;37999.57;30176.3;;
250000623664;DEPUTADO ESTADUAL;FABIO SILINGARDI;28282;FABIO SILINGARDI;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SÃO BERNARDO DO CAMPO;12/10/1977;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;;858.64;;;
250000602927;DEPUTADO ESTADUAL;ALMIR DE ALEXANDRES;51600;DR ALMIR ALEXANDRES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO CRISTOVÃO;10/03/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;556000.0;42788.7;18018.3;;
250000623967;DEPUTADO FEDERAL;WILSON NUNES CERQUEIRA;1334;WILSON CERQUEIRA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PENÁPOLIS;13/07/1955;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;INDEFERIDO COM RECURSO;116142.0;23296.23;14960.0;1334.0;2376.0
250000613395;DEPUTADO ESTADUAL;CLAUDETE MARIA MARTINS;17015;CLAUDETE MARTINS;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MEDIANEIRA;04/10/1980;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;20000.0;20000.0;;
250000612196;DEPUTADO FEDERAL;LUIZ SÉRGIO DE SOUZA;2745;TENENTE SÉRGIO;INAPTO;INDEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SÃO PAULO;28/02/1957;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MILITAR REFORMADO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;3686.6;600.0;2745.0;0.0
250000605412;DEPUTADO FEDERAL;SAMUEL MOREIRA DA SILVA JÚNIOR;4580;SAMUEL MOREIRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;GOVERNADOR VALADARES;09/02/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;796846.02;1656350.49;1635550.49;4580.0;103215.0
250000628973;DEPUTADO ESTADUAL;MANOEL PEREIRA LIMA;33733;MANOEL DE ITAQUERA;INAPTO;INDEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;REGENARAÇÃO;10/06/1950;MASCULINO;LÊ E ESCREVE;CASADO(A);BRANCA;CARPINTEIRO, MARCENEIRO E ASSEMELHADOS;N;;;;;;;
250000606245;DEPUTADO FEDERAL;LUIZ CARLOS DONEGA NETO;1021;DONEGÁ;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MIRASSOL;02/02/1951;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO COM RECURSO;145.52;21279.510000000002;11854.01;1021.0;5282.0
250000619486;DEPUTADO FEDERAL;NADIR TAVARES ALBERTO;2230;DRA. NADIR;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SANTOS;12/11/1953;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;622826.77;80920.7;49704.65;2230.0;832.0
250000627823;DEPUTADO ESTADUAL;GRAZIELE CRISTINA LUCATO;51057;GRAZIELE LUCATO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;LIMEIRA;21/05/1980;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;538617.5;24207.5;13994.22;;
250000606302;DEPUTADO FEDERAL;SANDRA REGINA FELICIO WHITAKER;1043;SANDRA WHITAKER;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ESPÍRITO SANTO DO PINHAL;09/10/1959;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;109314.35;99321.39;1043.0;822.0
250000605446;DEPUTADO FEDERAL;RUY RENATO REICHMANN;4552;RENATO REICHMANN;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;02/11/1952;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;217301.1;64395.0;62101.060000000005;4552.0;769.0
250000618523;DEPUTADO FEDERAL;VANESSA RODRIGUES SALES;4405;VANESSA SALES;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SANTO ANDRE;02/10/1980;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;;;4405.0;311.0
250000602891;DEPUTADO FEDERAL;RENATO PAIM;5114;RENATO PAIM;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO JOSÉ DO RIO PRETO;30/01/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PSICÓLOGO;N;NÃO ELEITO;DEFERIDO;371000.0;12197.5;10000.0;5114.0;1991.0
250000605731;DEPUTADO ESTADUAL;ARTHUR MOLEDO DO VAL;25555;ARTHUR MAMÃE FALEI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SÃO PAULO;21/08/1986;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;ELEITO POR QP;DEFERIDO;550424.0;276674.33;248949.14;;
250000627913;DEPUTADO ESTADUAL;MOACYR SANTANA GUIMARAES;36360;PASTOR MOACYR;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SAO PAULO;16/10/1969;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;;;;;
250000618643;DEPUTADO ESTADUAL;SERGIO ALBUQUERQUE LIMA;44008;SERGIO ALBUQUERQUE;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;03/08/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;170000.0;3825.0;3825.0;;
250000624061;DEPUTADO ESTADUAL;TEONILIO MONTEIRO DA COSTA;13110;BARBA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;AGUA BOA;08/07/1958;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;390755.16;404772.74;382950.0;;
250000613294;DEPUTADO ESTADUAL;CAIO TOSHIO TAKEDA;17077;CAIO TAKEDA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;07/03/1978;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);AMARELA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;8475.0;8475.0;;
250000602012;DEPUTADO ESTADUAL;GABRIELA SILVEIRA DA ROCHA CAMARGO;30000;GABRIELA CAMARGO;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;SÃO PAULO;02/06/1985;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;161720.55;207728.0;202719.39;;
250000613753;DEPUTADO FEDERAL;NOEME BATISTA GIL;1921;NOEMI GIL;APTO;DEFERIDO;19;PODE;PODEMOS;CAPITÃO ENEAS;06/03/1974;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;MODELO;N;SUPLENTE;DEFERIDO;102458.76;6209.47;2000.0;1921.0;345.0
250000628896;DEPUTADO ESTADUAL;FABIO BATISTA;27339;PASTOR FABIO;INAPTO;INDEFERIDO;27;DC;DEMOCRACIA CRISTÃ;ACAIACA;18/09/1946;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;1476.04;600.0;;
250000623790;DEPUTADO ESTADUAL;GERSON FIUZA DE JESUS;19883;FIUZA;APTO;DEFERIDO;19;PODE;PODEMOS;SANTANOPOLIS;13/06/1961;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;COMERCIANTE;N;SUPLENTE;DEFERIDO;15000.0;750.0;1000.0;;
250000604965;DEPUTADO FEDERAL;FRANCISCO PEREIRA DE SOUSA;7712;TESTINHA;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SÃO JOSÉ DE PIRANHAS;07/10/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO COM RECURSO;1602307.0;187519.85;139600.0;7712.0;25908.0
250000612193;DEPUTADO FEDERAL;ELIANE APARECIDA COSTA;2703;PROF. ELIANE COSTA;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SÃO PAULO;29/06/1963;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;;4991.9;600.0;2703.0;500.0
250000607000;DEPUTADO ESTADUAL;EXPEDITO CARLOS DE SOUZA;70577;EXPEDITO SOUZA;APTO;DEFERIDO;70;AVANTE;AVANTE;IRAPURU;07/11/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;;1101.79;;;
250000627953;DEPUTADO ESTADUAL;ROGERIO JACOMO MICHELETTI;36789;PROFESSOR MICHELETTI;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SAO PAULO;28/04/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;90.0;90.0;;
250000600447;DEPUTADO FEDERAL;LUIZ CARLOS CORREA DE MENDONÇA;9057;MENDONÇA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;CIANORTE;23/11/1957;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ENGENHEIRO;N;NÃO ELEITO;DEFERIDO;860000.0;;;9057.0;286.0
250000606291;DEPUTADO FEDERAL;JULIANA LUCIANO DOS SANTOS;1058;DRA JULIANA LUCIANA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIBEIRÃO PIRES;28/06/1987;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;20144.7;30911.5;9959.5;1058.0;728.0
