id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;cargo_disputado;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
50000607738;DEPUTADO ESTADUAL;JONATAS NUNES LOPES;51999;PASTOR JONATAS;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;15/01/1949;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;972950.0;1730.11;180.12;;
50000622087;VICE-GOVERNADOR;ANTONIA MARIA DOS SANTOS;28;DRA. ANTONIA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ARAMARI;06/11/1965;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;20000.0;;;;
50000627538;DEPUTADO ESTADUAL;VALMARIO DA CONCEIÇÃO SILVA;27555;VALMARIO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SALVADOR;23/12/1967;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;30000.0;5050.0;4500.0;;
50000608561;DEPUTADO ESTADUAL;LEONARDO SILVA PRATES;25111;LEO PRATES;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;05/04/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;N;ELEITO POR QP;DEFERIDO;354647.62;253898.21;249756.0;;
50000608614;DEPUTADO ESTADUAL;SANDRO DE OLIVEIRA REGIS;25555;SANDRO RÉGIS;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;22/12/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1356446.63;253250.0;252857.57;;
50000607759;DEPUTADO ESTADUAL;ROBOÃO HITNER;51515;ROBOÃO HITNER;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CURITIBA;25/01/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL CIVIL;N;SUPLENTE;DEFERIDO;209900.0;1640.11;;;
50000607997;DEPUTADO ESTADUAL;ALAN DE CASTRO DAYUBE;55700;ALAN CASTRO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CRUZ DAS ALMAS;16/06/1973;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;3714.33;261711.2;249998.4;;
50000619095;DEPUTADO FEDERAL;ISRAEL FERREIRA SANTOS;5024;KENNO FERREIRA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;TUCANO;11/09/1994;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;60.0;;5024.0;407.0
50000628471;DEPUTADO ESTADUAL;MARTILIO ARAÚJO DOS SANTOS;28111;TONHO DE ZÉ PRETO;INAPTO;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SALVADOR;04/04/1954;MASCULINO;LÊ E ESCREVE;CASADO(A);PRETA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;14000.0;;;;
50000620478;DEPUTADO ESTADUAL;MARIA LÚCIA DE MOURA CARVALHO;77575;LÚCIA CARVALHO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;CAMAÇARI;20/12/1957;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;350000.0;50810.0;50810.0;;
50000608013;DEPUTADO ESTADUAL;PAULO CEZAR SIMOES SILVA;44777;PAULO CEZAR;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;ALAGOINHAS;09/03/1957;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;150000.0;111512.0;109452.3;;
50000605173;DEPUTADO ESTADUAL;ERIEDALVA DE JESUS SILVA;14222;DALVA DO PASTEL;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SANTO ANTONIO DE JESUS;19/09/1971;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;3800.0;3800.0;;
50000606024;DEPUTADO FEDERAL;LUCINEA SOUZA CERQUEIRA;4522;LU CERQUEIRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ILHEUS;12/03/1959;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;279229.71;117750.0;99975.0;4522.0;1570.0
50000608652;DEPUTADO FEDERAL;MÁRCIO JANDIR SILVA SOARES;2580;MÁRCIO JANDIR;APTO;DEFERIDO;25;DEM;DEMOCRATAS;JUAZEIRO;14/09/1970;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;;78400.0;78250.5;2580.0;3786.0
50000600871;DEPUTADO FEDERAL;CARLOS ALBERTO ARAUJO DOCIO;5010;CARLOS DOCIO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;VALENCA;25/08/1963;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PRETA;MECÂNICO DE MANUTENÇÃO;N;NÃO ELEITO;DEFERIDO;50000.0;1341.77;13.2;5010.0;553.0
50000608552;DEPUTADO ESTADUAL;BALBINO SANTOS DE CARVALHO;43111;SABÁ;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;04/12/1967;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;VEREADOR;N;SUPLENTE;DEFERIDO;197088.0;39700.0;39700.0;;
50000600938;DEPUTADO ESTADUAL;GERINALDO MOREIRA QUEIROZ;50013;GERINALDO MOREIRA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SERRINHA;30/09/1974;MASCULINO;ENSINO MÉDIO COMPLETO;VIÚVO(A);BRANCA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;600.3;200.29999999999998;;
50000604255;DEPUTADO FEDERAL;JOÃO ALCIDES REIS DE FREITAS;5115;JOAO ALCIDES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SERRA PRETA;03/07/1962;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;;650.0;600.0;5115.0;451.0
50000603951;DEPUTADO ESTADUAL;ANILANDIA SILVA DE ANDRADE;65999;PROFESSORA ANINHA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;MONTE SANTO;29/10/1980;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;175000.0;17159.09;16500.0;;
50000607817;DEPUTADO FEDERAL;DANIEL GOMES DE ALMEIDA;6565;DANIEL ALMEIDA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;MAIRI;21/01/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;939020.0;1681998.94;1616127.85;6565.0;114213.0
50000607747;DEPUTADO ESTADUAL;LUCAS BORGES DE SANTANA;51122;LUCAS BORGES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;FATIMA;12/07/1995;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;90900.0;1730.11;200.0;;
50000627528;DEPUTADO FEDERAL;ALÍRIO CAVALCANTI FERREIRA;2717;ALÍRIO CAVALCANTI;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;BOM CONSELHO;08/11/1962;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;2380000.0;34500.0;34500.0;2717.0;733.0
50000628988;DEPUTADO ESTADUAL;CINTIA CARVALHO SANTANA;31010;CINTIA SANTANA;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SALVADOR;15/06/1976;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
50000622981;DEPUTADO FEDERAL;TEODORO RIBEIRO GUIMARAES NETO;3610;TEODORO RIBEIRO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ITABUA;20/07/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;500000.0;6200.0;5000.0;3610.0;1198.0
50000608008;DEPUTADO ESTADUAL;ANGELA MARIA CORREA DE SOUSA;55055;ÂNGELA SOUSA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ILHÉUS;15/12/1952;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;DEPUTADO;S;SUPLENTE;DEFERIDO;392960.98;659432.8200000001;652984.21;;
50000608025;DEPUTADO ESTADUAL;ROBERTO CARLOS ALMEIDA LEAL;12345;ROBERTO CARLOS;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;UAUÁ;18/04/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1620054.43;151736.7;135695.5;;
50000607993;DEPUTADO ESTADUAL;GILVÂNIA MARIA VIANA MARTINS;13800;GILVÂNIA VIANA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;RECIFE;02/07/1956;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;998000.0;64317.75;63700.0;;
50000629994;DEPUTADO ESTADUAL;PAULO REGIS DOS ANJOS;36190;PAULO REGIS;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;30/08/1961;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;POLICIAL CIVIL;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;;663.08;663.0799999999999;;
50000603954;DEPUTADO ESTADUAL;DÁRIA JULIETE DA CONCEIÇÃO BONFIM SANTANA;65180;DANDARA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SALVADOR;09/03/1974;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;PEDAGOGO;N;SUPLENTE;DEFERIDO;40000.0;11702.11;10000.0;;
50000609213;DEPUTADO FEDERAL;SIMONE DOS SANTOS OLIVEIRA;2005;SIMONE OLIVEIRA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;22/07/1975;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;;8816.54;6000.0;2005.0;259.0
50000607794;DEPUTADO FEDERAL;VERA LUCIA SANTOS DE JESUS;1332;VERA LÚCIA;INAPTO;INDEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CONCEIÇÃO DO ALMEIDA;21/07/1969;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;10098.0;9973.8;1332.0;0.0
50000607805;DEPUTADO FEDERAL;JOSE CARLOS LEAO DE ARAUJO;2200;JOSE CARLOS ARAUJO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SALVADOR;21/12/1944;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;858741.83;1475537.5;1454965.55;2200.0;63016.0
50000628475;DEPUTADO ESTADUAL;ADRIANO CAVALCANTE DOS SANTOS;28999;ADRIANO CADEIRA;INAPTO;NÃO CONHECIMENTO DO PEDIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;TUCANO;12/07/1972;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;OUTROS;N;;;160000.0;;;;
50000625362;DEPUTADO ESTADUAL;CAROLINE NEVES LOPES DOS SANTOS;20125;CAROL LOPES;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;27/06/1982;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;13216.54;9900.0;;
50000625036;DEPUTADO FEDERAL;MARIA CELIA CARVALHO DA SILVA;1283;CELIA SILVA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CANDEIAS;28/09/1953;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;240000.0;20975.0;9979.0;1283.0;281.0
50000627550;DEPUTADO ESTADUAL;ELENICE PEIXINHO BARBOSA;27015;ELENICE;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;NODESTINA;12/11/1975;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;;700.0;;;
50000628373;DEPUTADO FEDERAL;ANA SHEILA LEMOS ANDRADE;2515;SHEILA LEMOS;APTO;DEFERIDO;25;DEM;DEMOCRATAS;VITÓRIA DA CONQUISTA;29/06/1972;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;557569.35;199712.2;187413.4;2515.0;5960.0
50000608066;DEPUTADO FEDERAL;ELIEL AMANCIO BISPO;1565;ELIEL AMANCIO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CORAÇÃO DE MARIA;22/10/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;;20000.0;20000.0;1565.0;343.0
50000608583;DEPUTADO ESTADUAL;TIAGO BRANDÃO CORREIA;45556;TIAGO CORREIA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;VITÓRIA DA CONQUISTA;20/11/1979;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;N;ELEITO POR MÉDIA;DEFERIDO;2750624.31;441116.56;425576.56;;
50000609059;DEPUTADO FEDERAL;DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL;1717;PROF. DAYANE PIMENTEL;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;FEIRA DE SANTANA;30/01/1986;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;ELEITO POR QP;DEFERIDO;;484950.0;405833.0;1717.0;136742.0
50000600932;DEPUTADO FEDERAL;ALTALANO ANDRADE DOS SANTOS;5067;ALTALANO ANDRADE;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SIMOES FILHO;23/03/1963;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;;2000.0;1000.0;5067.0;526.0
50000607734;DEPUTADO ESTADUAL;HOSANA DE JESUS SANTANA BRASIL;51700;HOSANA BRASIL;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CICERO DANTAS;01/08/1967;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;600000.0;1281.88;7640.0;;
50000607809;DEPUTADO FEDERAL;MARCOS ANTONIO NOVAIS;5500;MANASSÉS;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;SÃO PAULO;13/02/1963;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;N;SUPLENTE;DEFERIDO;1993239.02;926635.0;905184.36;5500.0;66255.0
50000608117;2º SUPLENTE;ALCEU BARROS DE ARAUJO;150;ALCEU BARROS;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CORACAO DE MARIA;22/04/1947;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;ECONOMISTA;N;NÃO ELEITO;INDEFERIDO COM RECURSO;490000.0;;;;
50000606408;DEPUTADO FEDERAL;MARCOS ANTONIO DO MONTE;3123;MARCOS DO MONTE;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;RECIFE;15/01/1963;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;5000.0;8071.8099999999995;3990.0;3123.0;825.0
50000606023;DEPUTADO FEDERAL;ADOLFO VIANA DE CASTRO NETO;4545;ADOLFO VIANA ;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SALVADOR;02/02/1981;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;N;ELEITO POR QP;DEFERIDO;804468.74;1204707.62;1194396.64;4545.0;102603.0
50000600893;DEPUTADO ESTADUAL;ROGÉRIO EMÍLIO FRANZ PASSOS CONCEIÇÃO;50111;PROF. EMÍLIO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR;09/09/1980;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;30000.0;1500.0;805.5;;
50000608123;DEPUTADO FEDERAL;AZIZ ALBERTO RAMOS SANTOS;2727;AZIZ RAMOS;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SANTA CRUZ CABRALIA;27/06/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;155000.0;40600.0;39000.0;2727.0;2967.0
50000607986;DEPUTADO ESTADUAL;LUIZ ALBERTO SILVA DOS SANTOS;13030;LUIZ ALBERTO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MARAGOGIPE;03/01/1953;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;439790.0;90027.41;78170.0;;
50000622616;DEPUTADO ESTADUAL;CARILANE ODORICO SANTOS;36079;KARILANE ODORICO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;UBATA;27/04/1994;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1473.63;;;
50000608563;DEPUTADO ESTADUAL;CRISTIANE CONCEIÇÃO MORAIS;25152;CRIS MORAIS (TITI);APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;30/05/1977;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
50000603949;DEPUTADO ESTADUAL;JOSE BARREIRA DE ALENCAR FILHO;65400;ZÉ BARREIRA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SALVADOR;25/07/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;1686500.0;150112.46;138526.05;;
50000604253;DEPUTADO FEDERAL;FRANCISCO ANTONIO DA SILVA FILHO;5144;FRANCISCO FILHO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CATOLE DO ROCHA;28/04/1965;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;SERVIDOR PÚBLICO FEDERAL;N;NÃO ELEITO;DEFERIDO;722342.58;15178.26;13137.65;5144.0;1105.0
50000622663;DEPUTADO ESTADUAL;JORGE DE JESUS CERQUEIRA;36234;JORGE CERQUEIRA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;12/08/1977;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;934.0;600.0;;
50000618940;DEPUTADO ESTADUAL;ARISTIDES DALTRO DA SILVA;29029;ARISTIDES DA SILVA;APTO;DEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;FEIRA DE SANTANA;10/01/1959;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;150000.0;1350.0;;;
50000628919;DEPUTADO ESTADUAL;JULIANA CAMPOS SIMAS REIS;17051;JULIANA REIS;INAPTO;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SANTA JULIANA;12/06/1981;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;ADVOGADO;N;;;340000.0;;;;
50000608198;DEPUTADO FEDERAL;ROMILDO CAMPODONIO NUNES;9009;ROMILDO CAMPODONIO;INAPTO;INDEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;FEIRA DE SANTANA;23/07/1949;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;REPRESENTANTE COMERCIAL;N;;;;;;;
50000606388;DEPUTADO FEDERAL;VALDIR RIBEIRO DE SOUZA;3163;VALDIR RIBEIRO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;CANAVIEIRAS;06/05/1955;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;1960.0;709.35;3163.0;520.0
50000607773;DEPUTADO ESTADUAL;ELLEN PRINCE CORREIA BOMFIM;18777;ELLEN PRINCE;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SANTO ANTONIO DE JESUS;17/07/1987;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;ANALISTA DE SISTEMAS;N;SUPLENTE;DEFERIDO;700.0;2281.88;1150.0;;
50000622620;DEPUTADO ESTADUAL;FABIO SILVA DOS SANTOS;36001;FABIO SILVA;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;02/10/1980;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;120000.0;100.0;;;
50000608094;DEPUTADO ESTADUAL;EDSON CORREIA DOS SANTOS;15777;EDSON CORREIA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SALVADOR;23/05/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;MILITAR REFORMADO;N;SUPLENTE;DEFERIDO;;;;;
50000628205;DEPUTADO FEDERAL;EFRAIM SOUZA SOARES;1877;EFRAIM SOARES;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;FEIRA DE SANTANA;10/10/1982;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;12000.0;5443.11;;1877.0;1521.0
50000608192;DEPUTADO FEDERAL;ANDREA SILVA CARDOSO DOS SANTOS;9011;MISSIONARIA ANDRÉA SILVA;INAPTO;INDEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SALVADOR;13/12/1976;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;N;;;;;;;
50000608052;DEPUTADO ESTADUAL;ROBERTO GONDIM PIRES;40222;ROBERTO GONDIM;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CONTENDAS DO SINCORÁ;27/11/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;730000.0;160980.41999999998;126460.0;;
50000600915;DEPUTADO FEDERAL;MARIA JOSE ALVES MENEZES;5030;MARIA MENEZES;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ITACARÉ;01/11/1944;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;;1050.0;;5030.0;65.0
50000609077;DEPUTADO ESTADUAL;ELVES LUIZ DE SOUZA;17017;ELVIS;INAPTO;NÃO CONHECIMENTO DO PEDIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SALVADOR;24/01/1965;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;;;;;;;
50000622957;DEPUTADO FEDERAL;ANDERSON CARLOS DA SILVA CARVALHO;3626;ANDERSON XARÁ;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ALAGINHAS;14/09/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;;;;1295.0;1295.0;;
50000627525;DEPUTADO FEDERAL;SIMONE BISINOTTO GOMES;2712;SIMONE GOMES;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;IYUIUTUBA;25/09/1968;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;100000.0;90000.0;89840.4;2712.0;142.0
50000628737;DEPUTADO ESTADUAL;ALFINA MARIA DE ANDRADE;65486;ALFINA NINHA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PAULO AFONSO;31/01/1977;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);PRETA;DONA DE CASA;N;SUPLENTE;DEFERIDO;100000.0;6909.1;;;
50000608018;DEPUTADO ESTADUAL;JOAO PAULO SANTOS DE SANTANA;70000;JOAO ISIDORIO;APTO;DEFERIDO;70;AVANTE;AVANTE;CANDEIAS;26/01/1992;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;CANTOR E COMPOSITOR;N;ELEITO POR QP;DEFERIDO;132056.91;131837.8;90353.3;;
